Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Area
415,29,Male,Backpack,Accessories,88,Wyoming,Violet,Winter,West
416,67,Male,Coat,Outerwear,31,Connecticut,Lavender,Winter,East
417,36,Male,Belt,Accessories,55,Oregon,Olive,Spring,West
418,23,Male,Sandals,Footwear,81,Mississippi,Beige,Fall,East
419,18,Male,Sweater,Clothing,73,Illinois,Purple,Spring,East
420,53,Male,Shorts,Clothing,91,Utah,Teal,Winter,West
421,32,Male,Socks,Clothing,54,North Carolina,Peach,Spring,East
422,38,Male,Shirt,Clothing,40,Kentucky,Violet,Winter,East
423,47,Male,Pants,Clothing,59,Minnesota,Purple,Fall,East
424,46,Male,Scarf,Accessories,26,New York,Teal,Spring,East
425,66,Male,Sweater,Clothing,23,Illinois,Gold,Winter,East
426,40,Male,Jeans,Clothing,87,North Dakota,Teal,Winter,West
427,43,Male,Pants,Clothing,71,Louisiana,Violet,Winter,East
428,58,Male,Backpack,Accessories,91,Illinois,Black,Winter,East
429,21,Male,Coat,Outerwear,64,Wyoming,Gold,Winter,West
430,42,Male,Sandals,Footwear,94,Washington,Gold,Winter,West
431,24,Male,Shirt,Clothing,40,Texas,Brown,Summer,West
432,43,Male,Hat,Accessories,76,New Hampshire,Cyan,Winter,East
433,47,Male,Shirt,Clothing,86,Indiana,Indigo,Fall,East
434,49,Male,Skirt,Clothing,92,Alabama,Orange,Fall,East
435,50,Male,Shoes,Footwear,52,Oklahoma,Pink,Spring,West
436,51,Male,Coat,Outerwear,28,Montana,Olive,Winter,West
437,40,Male,Pants,Clothing,46,Tennessee,Cyan,Summer,East
438,45,Male,Jewelry,Accessories,50,New Mexico,Peach,Summer,West
439,52,Male,Belt,Accessories,23,Iowa,Turquoise,Winter,East
440,62,Male,Jacket,Outerwear,50,Idaho,Turquoise,Summer,West
441,20,Male,Shirt,Clothing,89,Oklahoma,Maroon,Winter,West
442,43,Male,Hoodie,Clothing,81,Florida,Maroon,Winter,East
443,29,Male,Sunglasses,Accessories,69,Michigan,Olive,Fall,East
445,48,Male,Dress,Clothing,20,California,Red,Summer,West
446,42,Male,Boots,Footwear,29,Iowa,Olive,Fall,East
447,19,Male,Shirt,Clothing,74,West Virginia,Silver,Summer,East
448,60,Male,Shorts,Clothing,82,Washington,Turquoise,Spring,West
449,32,Male,Gloves,Accessories,23,Missouri,Yellow,Summer,East
450,26,Male,Jewelry,Accessories,45,New York,Peach,Summer,East
451,25,Male,Boots,Footwear,21,Connecticut,Beige,Summer,East
452,66,Male,Jewelry,Accessories,31,Virginia,Pink,Summer,East
453,45,Male,Pants,Clothing,45,Missouri,Violet,Summer,East
454,54,Male,Jewelry,Accessories,56,Nebraska,Peach,Winter,West
455,37,Male,Jacket,Outerwear,97,New Jersey,Gold,Summer,East
456,54,Male,Blouse,Clothing,100,Utah,Gold,Fall,West
457,50,Male,Blouse,Clothing,96,North Carolina,Indigo,Fall,East
458,25,Male,Gloves,Accessories,99,Rhode Island,Blue,Spring,East
459,47,Male,Shorts,Clothing,91,Arkansas,Black,Winter,East
460,63,Male,Hat,Accessories,30,Maryland,Black,Winter,East
461,64,Male,Shoes,Footwear,65,South Carolina,Teal,Summer,East
462,18,Male,Boots,Footwear,93,Ohio,Yellow,Winter,East
463,59,Male,Jacket,Outerwear,81,Illinois,White,Fall,East
464,37,Male,Jewelry,Accessories,81,Georgia,Orange,Summer,East
465,23,Male,Sunglasses,Accessories,52,Alabama,Silver,Winter,East
466,54,Male,Skirt,Clothing,88,Oklahoma,Pink,Summer,West
467,38,Male,Jeans,Clothing,24,Vermont,Turquoise,Winter,East
468,19,Male,Backpack,Accessories,51,Nebraska,Orange,Spring,West
469,34,Male,Backpack,Accessories,38,Georgia,Peach,Fall,East
470,21,Male,Shorts,Clothing,46,Alabama,Pink,Fall,East
471,50,Male,Dress,Clothing,63,Minnesota,Teal,Summer,East
472,55,Male,Scarf,Accessories,72,Missouri,White,Winter,East
473,20,Male,Jeans,Clothing,39,Georgia,Gray,Winter,East
474,34,Male,Coat,Outerwear,42,West Virginia,Olive,Spring,East
475,62,Male,Sweater,Clothing,76,Arkansas,Maroon,Summer,East
476,21,Male,Sneakers,Footwear,66,Ohio,Magenta,Summer,East
477,21,Male,Scarf,Accessories,90,Connecticut,Magenta,Spring,East
478,42,Male,Sweater,Clothing,56,North Dakota,Green,Summer,West
479,35,Male,Jewelry,Accessories,43,Kansas,Turquoise,Winter,West
480,39,Male,Handbag,Accessories,84,Iowa,Yellow,Winter,East
481,68,Male,Hoodie,Clothing,88,Vermont,Gray,Summer,East
482,46,Male,Hat,Accessories,88,Wisconsin,Peach,Fall,East
483,41,Male,Belt,Accessories,42,Connecticut,Yellow,Winter,East
484,23,Male,Hoodie,Clothing,73,Oklahoma,White,Fall,West
485,68,Male,Hat,Accessories,73,Missouri,Lavender,Summer,East
486,48,Male,Shoes,Footwear,44,Tennessee,Blue,Spring,East
487,38,Male,Sandals,Footwear,63,New Mexico,Charcoal,Fall,West
488,41,Male,Jacket,Outerwear,68,Iowa,Red,Winter,East
489,58,Male,Sweater,Clothing,29,Maine,Olive,Spring,East
490,49,Male,Socks,Clothing,85,South Dakota,Green,Summer,West
491,57,Male,Sneakers,Footwear,42,Colorado,Silver,Winter,West
492,49,Male,Coat,Outerwear,69,Vermont,Silver,Summer,East
493,50,Male,Shirt,Clothing,62,Michigan,Black,Fall,East
494,28,Male,Backpack,Accessories,48,Nevada,Red,Summer,West
495,38,Male,Boots,Footwear,68,Indiana,Indigo,Winter,East
496,33,Male,Handbag,Accessories,36,Michigan,Cyan,Fall,East
497,30,Male,Dress,Clothing,63,California,Maroon,Fall,West
498,43,Male,Sneakers,Footwear,39,Oklahoma,Silver,Winter,West
499,43,Male,Boots,Footwear,78,Iowa,Lavender,Spring,East
500,36,Male,Shoes,Footwear,99,Rhode Island,Silver,Winter,East
501,36,Male,T-shirt,Clothing,31,Washington,Purple,Fall,West
502,64,Male,Boots,Footwear,45,Florida,Cyan,Spring,East
503,59,Male,Pants,Clothing,30,South Carolina,Cyan,Fall,East
504,55,Male,Shoes,Footwear,24,West Virginia,Lavender,Summer,East
505,42,Male,Shoes,Footwear,22,Missouri,Maroon,Winter,East
506,61,Male,T-shirt,Clothing,63,Maine,Gray,Spring,East
507,28,Male,Scarf,Accessories,40,Georgia,Olive,Fall,East
508,65,Male,Shorts,Clothing,20,Maine,Magenta,Spring,East
509,27,Male,Jewelry,Accessories,20,Illinois,Yellow,Winter,East
510,41,Male,T-shirt,Clothing,80,Delaware,Cyan,Summer,East
511,21,Male,Shirt,Clothing,87,West Virginia,Teal,Fall,East
513,19,Male,Gloves,Accessories,49,New York,Peach,Winter,East
514,22,Male,Scarf,Accessories,65,New Mexico,Peach,Fall,West
515,64,Male,Skirt,Clothing,62,Indiana,Olive,Winter,East
516,28,Male,Hat,Accessories,67,Kentucky,Charcoal,Spring,East
517,34,Male,Hoodie,Clothing,41,West Virginia,Indigo,Fall,East
518,61,Male,Boots,Footwear,49,North Dakota,Silver,Fall,West
519,24,Male,Blouse,Clothing,100,Oregon,Beige,Fall,West
520,19,Male,Belt,Accessories,54,Minnesota,Blue,Summer,East
521,51,Male,Sunglasses,Accessories,84,South Carolina,White,Spring,East
522,36,Male,Shorts,Clothing,41,Vermont,Gold,Winter,East
523,65,Male,Gloves,Accessories,88,Minnesota,Blue,Spring,East
524,46,Male,Sandals,Footwear,40,Delaware,Orange,Spring,East
525,59,Male,Shirt,Clothing,39,Pennsylvania,Gold,Summer,East
526,51,Male,Coat,Outerwear,37,Iowa,Cyan,Spring,East
527,51,Male,Pants,Clothing,52,New Jersey,Red,Winter,East
528,21,Male,T-shirt,Clothing,23,South Carolina,Yellow,Winter,East
529,34,Male,Sneakers,Footwear,88,Maryland,Beige,Winter,East
530,32,Male,Shorts,Clothing,84,California,Orange,Fall,West
531,48,Male,Coat,Outerwear,37,Montana,Magenta,Winter,West
532,50,Male,Sandals,Footwear,51,Vermont,Purple,Fall,East
533,26,Male,Pants,Clothing,76,Texas,Black,Winter,West
534,57,Male,Sandals,Footwear,60,North Carolina,Pink,Spring,East
535,65,Male,Gloves,Accessories,72,Florida,Pink,Fall,East
536,56,Male,T-shirt,Clothing,45,West Virginia,Maroon,Spring,East
537,44,Male,Jacket,Outerwear,84,Illinois,Maroon,Fall,East
538,50,Male,Blouse,Clothing,49,Virginia,Turquoise,Summer,East
539,27,Male,Socks,Clothing,22,Virginia,Green,Spring,East
540,49,Male,Coat,Outerwear,48,Wyoming,Violet,Winter,West
541,49,Male,Dress,Clothing,37,South Carolina,Lavender,Spring,East
542,52,Male,Jacket,Outerwear,27,Connecticut,Gray,Fall,East
543,27,Male,Boots,Footwear,79,Illinois,Teal,Spring,East
544,53,Male,Skirt,Clothing,98,Alabama,Red,Spring,East
545,34,Male,Sandals,Footwear,64,Washington,Yellow,Summer,West
546,33,Male,Coat,Outerwear,32,Alabama,Magenta,Summer,East
547,62,Male,Hoodie,Clothing,74,New Mexico,Brown,Winter,West
548,38,Male,Jacket,Outerwear,50,Nevada,Blue,Winter,West
549,36,Male,Backpack,Accessories,64,Nebraska,Black,Winter,West
550,31,Male,Backpack,Accessories,29,Arizona,Olive,Fall,West
551,62,Male,Belt,Accessories,62,Georgia,Olive,Summer,East
552,29,Male,Coat,Outerwear,78,Idaho,Green,Fall,West
553,24,Male,T-shirt,Clothing,94,Missouri,Peach,Fall,East
554,63,Male,Sunglasses,Accessories,59,Florida,White,Winter,East
555,56,Male,Sneakers,Footwear,47,Minnesota,Red,Summer,East
556,63,Male,Gloves,Accessories,57,Maine,White,Fall,East
557,40,Male,Coat,Outerwear,90,Montana,Indigo,Winter,West
559,50,Male,Sneakers,Footwear,77,Iowa,Teal,Fall,East
560,66,Male,Scarf,Accessories,41,Arizona,Indigo,Fall,West
561,25,Male,Jewelry,Accessories,48,Louisiana,Red,Fall,East
562,65,Male,Jacket,Outerwear,65,Alabama,Blue,Fall,East
563,53,Male,Jeans,Clothing,62,Missouri,Blue,Summer,East
564,61,Male,Shoes,Footwear,99,Idaho,Black,Fall,West
565,67,Male,Hoodie,Clothing,58,Florida,Olive,Winter,East
566,59,Male,Backpack,Accessories,43,Idaho,Lavender,Fall,West
567,55,Male,Sneakers,Footwear,93,Alabama,Indigo,Spring,East
568,21,Male,Blouse,Clothing,50,New Hampshire,Red,Winter,East
569,44,Male,Pants,Clothing,88,Utah,Red,Summer,West
570,65,Male,Skirt,Clothing,33,Alabama,Pink,Fall,East
571,65,Male,T-shirt,Clothing,99,Iowa,Purple,Fall,East
572,54,Male,Jacket,Outerwear,76,Kentucky,Cyan,Spring,East
573,56,Male,Scarf,Accessories,97,South Carolina,Cyan,Summer,East
574,58,Male,Pants,Clothing,68,California,Charcoal,Summer,West
575,54,Male,Sneakers,Footwear,79,Maine,Red,Fall,East
576,58,Male,Jeans,Clothing,86,Nebraska,Peach,Fall,West
577,48,Male,Hat,Accessories,68,Washington,Black,Winter,West
578,19,Male,Skirt,Clothing,52,Alabama,Black,Fall,East
579,69,Male,Sandals,Footwear,90,Maine,Purple,Fall,East
580,58,Male,Sandals,Footwear,41,California,Violet,Winter,West
581,49,Male,Sweater,Clothing,80,Iowa,Orange,Spring,East
582,32,Male,Sweater,Clothing,100,Iowa,Charcoal,Winter,East
583,40,Male,Jacket,Outerwear,77,Colorado,Turquoise,Spring,West
584,25,Male,Shorts,Clothing,78,California,Yellow,Spring,West
585,70,Male,Socks,Clothing,94,Indiana,White,Spring,East
586,69,Male,Socks,Clothing,23,South Carolina,Gray,Fall,East
587,45,Male,Hoodie,Clothing,20,Wisconsin,Blue,Winter,East
588,29,Male,Socks,Clothing,86,Washington,Maroon,Fall,West
589,47,Male,Boots,Footwear,60,South Dakota,Violet,Fall,West
590,28,Male,Shirt,Clothing,70,Minnesota,Orange,Fall,East
592,47,Male,Backpack,Accessories,37,Kentucky,Olive,Fall,East
593,60,Male,Boots,Footwear,29,North Dakota,Brown,Fall,West
595,35,Male,Hoodie,Clothing,83,Oklahoma,Brown,Winter,West
596,30,Male,Shoes,Footwear,77,Delaware,Silver,Summer,East
597,23,Male,Shoes,Footwear,37,Montana,White,Summer,West
599,21,Male,Dress,Clothing,66,California,Green,Winter,West
600,51,Male,Boots,Footwear,26,Massachusetts,Teal,Spring,East
601,22,Male,Hat,Accessories,63,South Carolina,Charcoal,Spring,East
602,32,Male,Backpack,Accessories,38,West Virginia,Maroon,Summer,East
603,37,Male,Shoes,Footwear,58,Oregon,Lavender,Summer,West
604,31,Male,Handbag,Accessories,46,Massachusetts,Green,Winter,East
605,44,Male,Sunglasses,Accessories,92,West Virginia,Pink,Fall,East
606,40,Male,Hat,Accessories,32,California,Charcoal,Winter,West
607,27,Male,Scarf,Accessories,90,Colorado,Blue,Spring,West
608,47,Male,Hoodie,Clothing,23,Indiana,Purple,Fall,East
609,41,Male,Backpack,Accessories,25,Delaware,Gold,Fall,East
610,51,Male,Sweater,Clothing,54,Ohio,Purple,Fall,East
611,53,Male,Shorts,Clothing,72,Oklahoma,Charcoal,Summer,West
612,43,Male,Scarf,Accessories,33,California,Black,Winter,West
613,67,Male,Hat,Accessories,43,New Hampshire,Lavender,Fall,East
614,61,Male,Coat,Outerwear,51,Pennsylvania,Lavender,Fall,East
615,68,Male,Jewelry,Accessories,85,Idaho,Lavender,Winter,West
616,67,Male,Sandals,Footwear,100,Maryland,Olive,Summer,East
617,29,Male,Gloves,Accessories,72,Pennsylvania,Teal,Spring,East
618,50,Male,Backpack,Accessories,57,Colorado,Maroon,Fall,West
619,61,Male,Jacket,Outerwear,94,Indiana,Cyan,Spring,East
620,19,Male,Backpack,Accessories,34,Nebraska,Charcoal,Summer,West
621,33,Male,Backpack,Accessories,89,Rhode Island,Black,Fall,East
622,51,Male,Sunglasses,Accessories,27,Kansas,Red,Fall,West
623,69,Male,Socks,Clothing,63,Georgia,Peach,Spring,East
624,19,Male,Shoes,Footwear,70,Nevada,White,Fall,West
625,55,Male,Pants,Clothing,87,South Carolina,Pink,Fall,East
626,49,Male,Jewelry,Accessories,79,Delaware,Red,Fall,East
627,31,Male,Sunglasses,Accessories,79,New Hampshire,Indigo,Spring,East
628,42,Male,Sandals,Footwear,44,Oregon,Black,Winter,West
629,69,Male,Sweater,Clothing,85,Massachusetts,White,Fall,East
630,26,Male,Shoes,Footwear,90,Vermont,Beige,Spring,East
631,41,Male,Jewelry,Accessories,94,Mississippi,Silver,Fall,East
632,55,Male,Boots,Footwear,68,Washington,Violet,Summer,West
633,35,Male,Backpack,Accessories,51,Wyoming,Red,Winter,West
634,66,Male,Sandals,Footwear,33,Minnesota,Orange,Spring,East
635,36,Male,Sneakers,Footwear,60,Ohio,Teal,Summer,East
636,27,Male,Hoodie,Clothing,59,South Carolina,Brown,Fall,East
637,41,Male,Handbag,Accessories,30,Wisconsin,Indigo,Summer,East
638,21,Male,Sweater,Clothing,20,Tennessee,Cyan,Winter,East
639,53,Male,Sandals,Footwear,20,Maryland,Blue,Summer,East
640,54,Male,Dress,Clothing,24,Mississippi,Olive,Spring,East
641,53,Male,Skirt,Clothing,88,Minnesota,Gray,Summer,East
643,64,Male,Skirt,Clothing,25,Arkansas,Red,Spring,East
644,18,Male,Sweater,Clothing,57,Oregon,Green,Winter,West
645,68,Male,Backpack,Accessories,93,Louisiana,Blue,Summer,East
646,62,Male,Hoodie,Clothing,42,Oklahoma,Purple,Summer,West
647,51,Male,Boots,Footwear,54,Indiana,Pink,Spring,East
648,54,Male,Blouse,Clothing,70,Mississippi,Charcoal,Summer,East
649,22,Male,Hoodie,Clothing,31,Michigan,Brown,Winter,East
650,53,Male,Pants,Clothing,93,Delaware,Orange,Spring,East
651,34,Male,Gloves,Accessories,40,Florida,Magenta,Spring,East
652,32,Male,Hat,Accessories,32,Arkansas,Yellow,Summer,East
653,64,Male,Sunglasses,Accessories,27,Minnesota,Beige,Winter,East
654,20,Male,Scarf,Accessories,68,North Dakota,Olive,Winter,West
655,24,Male,Handbag,Accessories,59,California,Gray,Summer,West
656,20,Male,Handbag,Accessories,36,Mississippi,Purple,Fall,East
657,42,Male,Jeans,Clothing,23,Pennsylvania,Beige,Summer,East
658,48,Male,Jacket,Outerwear,80,Arizona,White,Winter,West
659,62,Male,Backpack,Accessories,37,Louisiana,White,Fall,East
660,62,Male,Shorts,Clothing,52,Virginia,Gold,Spring,East
661,50,Male,Coat,Outerwear,79,Montana,Olive,Fall,West
662,57,Male,Shirt,Clothing,68,Iowa,Green,Fall,East
663,24,Male,Gloves,Accessories,98,Illinois,Magenta,Fall,East
665,63,Male,Pants,Clothing,83,Colorado,Indigo,Winter,West
666,41,Male,Pants,Clothing,55,New Mexico,Peach,Spring,West
667,35,Male,Hoodie,Clothing,26,Colorado,Turquoise,Winter,West
668,34,Male,Sunglasses,Accessories,76,Arizona,Blue,Winter,West
670,43,Male,Jacket,Outerwear,89,Illinois,Gray,Spring,East
671,63,Male,Sweater,Clothing,41,Louisiana,Purple,Spring,East
672,38,Male,Jacket,Outerwear,30,Iowa,Black,Winter,East
673,59,Male,Socks,Clothing,53,Washington,Peach,Winter,West
674,35,Male,Shirt,Clothing,66,Oklahoma,Indigo,Spring,West
675,48,Male,Jewelry,Accessories,33,Washington,Beige,Winter,West
676,64,Male,Sunglasses,Accessories,86,Arkansas,Yellow,Spring,East
677,28,Male,Pants,Clothing,60,Connecticut,Peach,Winter,East
678,60,Male,Socks,Clothing,62,Washington,Turquoise,Summer,West
679,27,Male,Blouse,Clothing,74,Maine,Teal,Fall,East
680,56,Male,Sandals,Footwear,95,Michigan,Turquoise,Fall,East
681,58,Male,Sneakers,Footwear,25,Tennessee,Magenta,Spring,East
682,30,Male,Shirt,Clothing,59,Louisiana,Purple,Winter,East
683,23,Male,Jacket,Outerwear,29,Missouri,Brown,Summer,East
684,33,Male,Sandals,Footwear,36,Michigan,Violet,Winter,East
685,63,Male,Hat,Accessories,82,Alabama,Yellow,Summer,East
686,70,Male,Blouse,Clothing,71,Massachusetts,Magenta,Winter,East
687,70,Male,Sweater,Clothing,35,Indiana,Beige,Fall,East
688,19,Male,Gloves,Accessories,38,West Virginia,Turquoise,Winter,East
689,25,Male,Scarf,Accessories,59,Michigan,Peach,Summer,East
690,19,Male,Hoodie,Clothing,91,Pennsylvania,Orange,Summer,East
692,60,Male,Backpack,Accessories,21,Massachusetts,Silver,Summer,East
693,35,Male,Sunglasses,Accessories,95,North Dakota,Cyan,Spring,West
694,46,Male,Shorts,Clothing,52,Vermont,Turquoise,Spring,East
695,41,Male,Dress,Clothing,21,Kentucky,Charcoal,Fall,East
696,30,Male,Shorts,Clothing,67,Nevada,Peach,Summer,West
697,44,Male,Belt,Accessories,42,Utah,Green,Fall,West
698,61,Male,Scarf,Accessories,63,North Dakota,Brown,Summer,West
699,55,Male,Boots,Footwear,41,Iowa,Yellow,Winter,East
700,50,Male,Handbag,Accessories,46,Connecticut,Charcoal,Fall,East
701,57,Male,Pants,Clothing,79,Wisconsin,Olive,Winter,East
702,51,Male,Boots,Footwear,90,Idaho,Red,Fall,West
703,18,Male,Shirt,Clothing,71,Montana,White,Winter,West
704,63,Male,Dress,Clothing,87,Connecticut,Pink,Summer,East
705,34,Male,Hoodie,Clothing,66,Idaho,Black,Spring,West
706,25,Male,Pants,Clothing,90,Arkansas,Indigo,Summer,East
707,46,Male,Jeans,Clothing,47,Iowa,Turquoise,Summer,East
708,59,Male,Shirt,Clothing,38,Louisiana,Purple,Spring,East
709,37,Male,Backpack,Accessories,50,Kentucky,Beige,Summer,East
710,49,Male,Jacket,Outerwear,79,Massachusetts,Charcoal,Summer,East
711,22,Male,Scarf,Accessories,91,Virginia,Turquoise,Spring,East
712,64,Male,Boots,Footwear,60,New Hampshire,Maroon,Spring,East
713,42,Male,Blouse,Clothing,81,New Hampshire,Black,Summer,East
714,37,Male,Hoodie,Clothing,90,Oregon,Lavender,Summer,West
715,26,Male,Jacket,Outerwear,70,South Dakota,Magenta,Fall,West
716,33,Male,Jeans,Clothing,63,Delaware,Green,Spring,East
717,30,Male,Jewelry,Accessories,29,Missouri,Olive,Spring,East
719,22,Male,Shirt,Clothing,22,Florida,Peach,Summer,East
720,63,Male,Shorts,Clothing,22,Mississippi,Turquoise,Summer,East
721,33,Male,Jewelry,Accessories,62,New Mexico,Orange,Fall,West
722,43,Male,Blouse,Clothing,57,California,Silver,Summer,West
723,27,Male,Sweater,Clothing,32,Wyoming,Blue,Summer,West
724,35,Male,Jewelry,Accessories,53,Missouri,Cyan,Fall,East
725,37,Male,T-shirt,Clothing,79,New Hampshire,Green,Fall,East
726,61,Male,Hat,Accessories,61,Texas,Silver,Winter,West
727,32,Male,Shorts,Clothing,78,North Dakota,Yellow,Summer,West
728,62,Male,Sweater,Clothing,97,Arkansas,Gray,Winter,East
729,29,Male,Jeans,Clothing,78,Nebraska,Pink,Winter,West
730,41,Male,Sunglasses,Accessories,56,Minnesota,Beige,Summer,East
731,48,Male,Boots,Footwear,25,Massachusetts,Indigo,Summer,East
732,43,Male,Coat,Outerwear,28,Arkansas,Red,Spring,East
733,34,Male,Shirt,Clothing,57,New Hampshire,Blue,Spring,East
734,45,Male,Dress,Clothing,36,Rhode Island,Cyan,Fall,East
735,65,Male,Shirt,Clothing,69,New Jersey,Violet,Winter,East
736,61,Male,Sunglasses,Accessories,48,Montana,Orange,Fall,West
737,18,Male,Dress,Clothing,58,Colorado,Maroon,Spring,West
738,47,Male,Sunglasses,Accessories,24,Nebraska,Teal,Spring,West
739,56,Male,Sunglasses,Accessories,31,Minnesota,Orange,Winter,East
740,64,Male,Shorts,Clothing,29,Minnesota,Purple,Summer,East
741,26,Male,Jeans,Clothing,69,South Dakota,Orange,Summer,West
742,22,Male,T-shirt,Clothing,79,West Virginia,Yellow,Summer,East
743,64,Male,Pants,Clothing,39,Nevada,Charcoal,Summer,West
744,21,Male,Sunglasses,Accessories,84,North Carolina,Gray,Fall,East
745,67,Male,Boots,Footwear,66,Illinois,Charcoal,Spring,East
746,46,Male,T-shirt,Clothing,92,Michigan,Orange,Fall,East
747,40,Male,Sandals,Footwear,45,Michigan,Red,Winter,East
748,51,Male,Shorts,Clothing,74,Oklahoma,Gold,Spring,West
749,35,Male,Hat,Accessories,39,South Dakota,Brown,Fall,West
750,56,Male,Scarf,Accessories,71,Oklahoma,Olive,Winter,West
751,25,Male,T-shirt,Clothing,95,Maryland,Violet,Fall,East
752,65,Male,Gloves,Accessories,72,Ohio,Indigo,Fall,East
753,39,Male,Scarf,Accessories,85,Ohio,Yellow,Fall,East
754,47,Male,Boots,Footwear,54,Massachusetts,Teal,Fall,East
755,36,Male,Gloves,Accessories,41,North Carolina,Pink,Spring,East
756,66,Male,Coat,Outerwear,24,Florida,Violet,Spring,East
757,62,Male,Belt,Accessories,99,Montana,Orange,Summer,West
758,41,Male,Hoodie,Clothing,32,Minnesota,Red,Fall,East
759,66,Male,Shoes,Footwear,71,Massachusetts,Peach,Summer,East
760,51,Male,Dress,Clothing,49,Rhode Island,Green,Winter,East
761,33,Male,Gloves,Accessories,50,Minnesota,Violet,Fall,East
762,57,Male,Jewelry,Accessories,91,Nevada,Yellow,Fall,West
763,45,Male,Belt,Accessories,46,New Mexico,Pink,Fall,West
764,61,Male,Sweater,Clothing,50,North Carolina,Brown,Spring,East
765,55,Male,Skirt,Clothing,39,Virginia,Silver,Fall,East
767,57,Male,Gloves,Accessories,48,Nevada,Cyan,Winter,West
768,27,Male,Coat,Outerwear,77,Pennsylvania,Brown,Fall,East
